imdbId,title,year,genres
57262,Love is a Ball,1963,Comedy|Romance
57134,Heavens Above!,1963,Comedy
56963,The Scarlet Blade,1963,Action|Adventure
57646,The Virgin of Nuremberg,1963,Horror|War
55893,The Day Mars Invaded Earth,1963,(no genres listed)
56568,Term of Trial,1963,Drama
57580,The Three Stooges Go Around the World in a Daze,1963,Comedy
57200,Johnny Cool,1963,Action|Thriller
57494,Legend of a Duel to the Death,1963,Action|Drama
58719,Stop Train 349,1963,Drama
197042,Tis kakomoiras,1963,Comedy
1729194,Five to One,1963,Crime
57387,Operation Bikini,1963,Drama|War
136225,I giorni contati,1963,(no genres listed)
55905,Diamond Head,1963,Drama
56646,The Castilian,1963,Adventure|Drama
56918,The Ceremony,1963,Crime|Drama
57469,Sandokan the Great,1963,Adventure
57467,Samson and the Slave Queen,1963,Action|Adventure|Drama
55833,Catherine of Russia,1963,Drama|Romance
57694,Walking the Streets of Moscow,1963,Comedy|Romance
54159,Passenger,1963,Drama|War
122207,La Parmigiana,1963,(no genres listed)
56604,Totò Diabolicus,1963,Comedy
57594,Toto vs the Four,1963,Comedy
56883,The Boom,1963,Comedy
56995,To Bed or Not to Bed,1963,Comedy
57274,Il maestro di Vigevano,1963,(no genres listed)
284060,Dog Star Man: Part II,1963,(no genres listed)
57532,The Conjugal Bed,1963,Comedy|Drama
52376,War Is Hell,1963,War
57316,The Little Nuns,1963,Comedy
239594,Marine Battleground,1963,(no genres listed)
55923,Women of the World,1963,Documentary
55874,The Fall of Rome,1963,Action|Drama
57189,Island of Love,1963,Comedy
56955,La corruzione,1963,(no genres listed)
57521,Sparrows Can't Sing,1963,Comedy|Drama
200031,The Reunion,1963,(no genres listed)
58413,The Empty Canvas,1963,Drama
57919,Carry On Jack,1963,Comedy
57540,Il Successo,1963,Comedy
57323,The Monsters,1963,Comedy
213035,Kiss,1963,Documentary
57589,Scarlet Eye,1963,Adventure|Crime
56967,Cry of Battle,1963,Action|Adventure|Drama|War
57535,The Strange Type,1963,Comedy
57391,Gold for the Caesars,1963,Action|Adventure
56269,Four Winds of Heaven,1963,Drama|War
183449,Hercules Against the Mongols,1963,Action|Adventure|Drama
57284,The Man From the Diners' Club,1963,Comedy
57652,The Victors,1963,Drama|War
57444,La ragazza di Bube,1963,Drama
56969,My Wife's Husband,1963,Comedy
57422,Pouic-Pouic,1963,Comedy
56856,I basilischi,1963,(no genres listed)
130195,Come Tomorrow,1963,Comedy|Romance
57232,Koroleva Benzokolonki,1963,Comedy
57155,The Blancheville Monster,1963,(no genres listed)
57219,Kanto Wanderer,1963,(no genres listed)
56343,Son of Hercules vs. Medusa,1963,Adventure|Fantasy
58237,The Secret Seven,1963,(no genres listed)
56103,L'invincibile cavaliere mascherato,1963,Adventure
141673,OSS 117 se déchaîne,1963,Action|Crime
138810,The Partisans,1963,War
57537,The Stripper,1963,Drama|Romance
57140,The Hi-Jackers,1963,Crime
56921,Chair de poule,1963,Crime|Drama
166345,Sexy proibitissimo,1963,Documentary
56950,Hercules vs. Moloch,1963,Adventure|Drama
207784,Il terrorista,1963,(no genres listed)
56802,"80,000 Suspects",1963,Drama
57558,Tammy and the Doctor,1963,Comedy|Romance
57381,Cantata,1963,Drama
56819,Alleman,1963,(no genres listed)
57514,Current,1963,(no genres listed)
57500,Siege of the Saxons,1963,(no genres listed)
145033,Kingdom of Crooked Mirrors,1963,Adventure|Children|Fantasy
197719,Méditerranée,1963,(no genres listed)
57942,Chi lavora è perduto,1963,(no genres listed)
56997,The Ten Gladiators,1963,(no genres listed)
56638,Unsere tollen Nichten,1963,Comedy
133233,Tie Pimeään,1963,Crime|Drama|Thriller
178683,Throbs at the Desk,1963,Comedy|Romance
56018,The Shortest Day,1963,Comedy|War
57248,The Love Eterne,1963,(no genres listed)
55935,Rififi in Tokyo,1963,Adventure|Crime|Drama
56999,Dime with a Halo,1963,Comedy
56941,Come Fly With Me,1963,(no genres listed)
57497,Showdown,1963,Western
57271,Goliath and the Sins of Babylon,1963,Adventure
179850,Hitler - Never Heard of Him,1963,Documentary
56876,Golden Mouth,1963,(no genres listed)
56815,Entrega inmediata,1963,Comedy
57447,Rampage,1963,Adventure
57473,Savage Sam,1963,Action|Adventure|Children|Drama|Western
57463,The Running Man,1963,Crime|Drama
55790,Torpedo Bay,1963,War
56096,In The French Style,1963,(no genres listed)
139610,Showman,1963,(no genres listed)
57283,The Man from Galveston,1963,(no genres listed)
56989,"Detective Bureau 2-3: Go to Hell, Bastards!",1963,Action
122670,Politexnitis and Erimospitis,1963,Comedy
407874,Hollywood Without Make-Up,1963,Documentary
56904,Captain Sindbad,1963,Action|Adventure|Children|Fantasy
56658,Vice and Virtue,1963,Comedy|Drama
57036,"Hercules, Samson & Ulysses",1963,Adventure
276499,Sfida al diavolo,1963,(no genres listed)
57229,The Red Lanterns,1963,Drama
57067,For Love or Money,1963,(no genres listed)
58169,The Yellow Teddy Bears,1963,Drama
56804,A tiro limpio,1963,Crime
1606207,"Dr. Syn, Alias the Scarecrow",1963,Adventure|Children
56499,The Slime People,1963,Horror|Sci-Fi
56207,Colossus and the Headhunters,1963,Action|Adventure|Romance
57507,The Skydivers,1963,Drama
131207,Three Plus Two,1963,Comedy|Romance
57717,The Alive and the Dead,1963,Drama|War
57089,Gangsters and Philantropists,1963,Action|Comedy|Crime
59091,Dead Birds,1963,Horror
129658,Heat,1963,Drama
56050,Mother,1963,(no genres listed)
56844,When the Cat Comes,1963,Comedy|Fantasy
56854,The Baby Carriage,1963,Drama
57489,Warring Clans,1963,Action
56656,The Very Edge,1963,Drama
57623,Unearthly Stranger,1963,Sci-Fi
57237,Raven's End,1963,Drama
57484,Sign of Zorro,1963,Adventure|Western
131658,Zapruder Film of Kennedy Assassination,1963,Crime|Documentary
57401,Paranoiac,1963,Drama|Horror|Mystery|Thriller
60183,The Wagoner,1963,Drama
57443,The Girl Who Knew Too Much,1963,Horror|Thriller
57301,Encounter in Space,1963,Sci-Fi
57374,Something Different,1963,Drama
57119,The Yellow Car,1963,(no genres listed)
167886,The Demon,1963,Thriller
57126,Hare-Breadth Hurry,1963,Animation|Children
57361,The Nose,1963,(no genres listed)
57272,Mad as a Mars Hare,1963,Animation|Children|Comedy
138329,Blonde Cobra,1963,(no genres listed)
57549,Symphonie pour un massacre,1963,Crime|Drama
311383,Kaloyan,1963,(no genres listed)
55816,Bushido: The Cruel Code of the Samurai,1963,Action|Drama
181956,The Incorrigible,1963,(no genres listed)
57644,Seduction by the Sea,1963,Drama
124330,Days,1963,Drama
56847,The Balcony,1963,Drama
57133,Heavenly Bodies!,1963,Comedy
448462,Even Stilte,1963,(no genres listed)
58164,The Caretaker,1963,Drama
176155,The Sun in a Net,1963,Drama
137584,Franco ...ese hombre,1963,(no genres listed)
57112,Gone Are the Days!,1963,Drama
57047,Europe in the Raw,1963,Documentary
56053,Hallelujah the Hills,1963,Comedy|Romance
56845,An Honorable Young Man,1963,Adventure|Crime|Drama
57278,Maigret Sees Red,1963,Crime|Drama|Mystery
57267,Machorka-Muff,1963,(no genres listed)
6215780,Снежные дорожки,1963,Animation
57716,The Criminal and the Lady,1963,Crime|Mystery|Thriller
206446,Yellowstone Cubs,1963,(no genres listed)
57713,Early Spring,1963,Children|Drama|Romance
57106,Le glaive et la balance,1963,(no genres listed)
57428,Promises! Promises!,1963,Comedy|Romance
57641,Fair of the Dove,1963,Comedy
59731,Snow,1963,Documentary
57317,The Monk of Monza,1963,Comedy
57218,She and He,1963,Drama
55945,Días de otoño,1963,Drama
57152,The Hook,1963,War
56913,Chaste Susan,1963,Comedy
57586,To Beep or Not to Beep,1963,Animation
56965,The Critic,1963,Animation|Comedy
57311,The Mind Benders,1963,Action|Sci-Fi|Thriller
57312,Miracle of the White Stallions,1963,Children|Drama
132892,Don't Tempt the Devil,1963,Crime|Drama
262095,The False Note,1963,Animation
58365,Mondo Cane 2,1963,Documentary
57619,A King Without Distraction,1963,(no genres listed)
55932,The Threepenny Opera,1963,Comedy|Drama
57333,Life Goes On,1963,Drama
56312,Ophélia,1963,Drama
57421,Joseph Kilian,1963,Drama
57687,Apache Gold,1963,Adventure|Western
12843958,King Kong vs. Godzilla,1963,Action|Adventure|Sci-Fi
56975,Lost World Of Sinbad,1963,Action|Adventure|Comedy|Fantasy
57692,The Strangler of Blackmoor Castle,1963,Crime
56898,El camino,1963,Drama
57241,Ladies Who Do,1963,Comedy
54887,For Eyes Only,1963,Drama|Thriller
228498,Black Report,1963,Mystery
57701,The Yesterday Machine,1963,Sci-Fi
57533,Strach,1963,Crime
169614,Miyamoto Musashi: Birth of Two Sword Style,1963,Action|Drama
57370,Nunca pasa nada,1963,Drama
1804605,My Name Is Kozha,1963,Adventure|Children|Comedy
57102,The Girl Hunters,1963,Crime|Drama
57054,An Almost Decent Girl,1963,Comedy
57291,Marisol rumbo a Río,1963,Adventure|Comedy
188388,Les abysses,1963,Drama
57412,Piedra de toque,1963,Drama
55021,The Invasion of the Vampires,1963,Horror|Mystery|Thriller
57669,The Little Prince and the Eight-Headed Dragon,1963,Adventure|Animation|Children|Fantasy
57341,My Six Loves,1963,Comedy
57388,An Optimistic Tragedy,1963,Drama|War
57357,Saladin the Victorious,1963,Adventure|Drama|War
57450,Renaissance,1963,Animation|Mystery
57632,"Sing, Young People",1963,(no genres listed)
57466,Salut les Cubains,1963,Documentary
57302,Tomb of Torture,1963,Horror
227492,Shinsengumi Chronicles,1963,Action|Thriller|War
57196,How to Be Loved,1963,Drama
1937108,Breathdeath,1963,Animation
57309,The Million Hare,1963,Animation|Children|Comedy
57624,The Unmentionables,1963,Animation|Children|Comedy|Crime
56015,Gentlemen Prefer Nature Girls,1963,Drama
57677,West 11,1963,Crime|Drama
140633,The Third Flare,1963,Drama|War
57459,Robert Frost: A Lover's Quarrel with the World,1963,Documentary
56823,Like Two Drops of Water,1963,Drama|War
57635,Portuguese Vacation,1963,Drama
57423,"Of Whales, the Moon, and Men",1963,Documentary
223400,The Great Toy Robbery,1963,Animation|Western
55849,Christmas Cracker,1963,Animation|Children|Comedy|Fantasy
57371,Nurse on Wheels,1963,Comedy|Romance
56609,Transport from Paradise,1963,Drama|War
57270,Colossus of the Stone Age,1963,Action|Adventure|Fantasy|Romance
367944,Labyrinth,1963,Animation
138577,Little Stabs at Happiness,1963,(no genres listed)
193801,Casinha Pequenina,1963,Comedy
56906,Carom Shots,1963,Comedy|Crime
57273,The Madmen of Mandoras,1963,Sci-Fi|Thriller
252844,Aliki My Love,1963,Comedy|Romance
57176,The Immortal One,1963,Drama
55980,Das Feuerschiff,1963,Drama
211346,Bamboo Doll of Echizen,1963,Drama
56172,Lawrence of Arabia,1962,Adventure|Drama|War
56592,To Kill a Mockingbird,1962,Drama
56218,"Manchurian Candidate, The",1962,Crime|Thriller|War
55824,Cape Fear,1962,Crime|Drama|Thriller
56095,In Search of the Castaways,1962,Adventure|Children
56142,King Kong vs. Godzilla (Kingukongu tai Gojira),1962,Action|Sci-Fi
56193,Lolita,1962,Drama|Romance
56552,Tales of Terror,1962,Horror
56443,Sanjuro (Tsubaki Sanjûrô),1962,Action|Adventure|Drama
55928,Dr. No,1962,Action|Adventure|Thriller
56197,"Longest Day, The",1962,Action|Drama|War
55850,"47 Samurai (Chûshingura) (Loyal 47 Ronin, The)",1962,Drama
56173,"Legend of Lobo, The",1962,Adventure|Children
56687,What Ever Happened to Baby Jane?,1962,Drama|Horror|Thriller
56048,Gypsy,1962,Musical
55830,Carnival of Souls,1962,Horror|Thriller
55852,Cleo from 5 to 7 (Cléo de 5 à 7),1962,Drama
56195,Lonely Are the Brave,1962,Drama|Western
52646,"Brain That Wouldn't Die, The",1962,Horror|Sci-Fi
55895,Days of Wine and Roses,1962,Drama
56217,"Man Who Shot Liberty Valance, The",1962,Crime|Drama|Western
56059,Hatari!,1962,Adventure|Comedy
56406,Requiem for a Heavyweight,1962,Drama
56417,"Road to Hong Kong, The",1962,Comedy
55894,"Day of the Triffids, The",1962,Horror|Sci-Fi
56023,Girls! Girls! Girls!,1962,Comedy|Musical
55832,Cartouche,1962,Action|Adventure|Comedy|Drama
57093,Gay Purr-ee,1962,Animation|Children|Musical
57427,"Trial, The (Procès, Le)",1962,Drama
55972,Experiment in Terror,1962,Crime|Thriller
56415,Ring of Terror,1962,Horror
56291,Knife in the Water (Nóz w wodzie),1962,Drama
56211,"Magic Sword, The",1962,Drama|Fantasy
56255,Mr. Hobbs Takes a Vacation,1962,Comedy
56663,Vivre sa vie: Film en douze tableaux (My Life to Live),1962,Drama
55798,Birdman of Alcatraz,1962,Drama
56575,That Touch of Mink,1962,Comedy|Romance
56580,"Three Stooges in Orbit, The",1962,Comedy|Sci-Fi
56671,Walk on the Wild Side,1962,Drama
56241,"Miracle Worker, The",1962,Drama
56412,Ride the High Country,1962,Adventure|Drama|Western
55998,Freud: The Secret Passion,1962,Drama
56368,"Premature Burial, The",1962,Horror
56541,Sweet Bird of Youth,1962,Drama
55910,Sundays and Cybele (Les dimanches de Ville d'Avray),1962,Drama
56504,Sodom and Gomorrah,1962,Adventure|Drama
55884,Damn the Defiant! (H.M.S. Defiant),1962,Adventure|Drama
56119,"Jetée, La",1962,Romance|Sci-Fi
56732,"Exterminating Angel, The (Ángel exterminador, El)",1962,Comedy|Drama|Fantasy|Mystery
55992,Follow That Dream,1962,Comedy|Musical
56196,Long Day's Journey Into Night,1962,Drama
56085,How the West Was Won,1962,Adventure|Drama|Western
56215,Mamma Roma,1962,Drama
55871,"Counterfeit Traitor, The",1962,Thriller|War
56093,If a Man Answers,1962,Comedy
54890,"4 Horsemen of the Apocalypse, The",1962,Drama
55019,"Intruder, The",1962,Drama
55728,Advise and Consent,1962,Drama
55892,David and Lisa,1962,Drama
55946,Eegah,1962,Fantasy|Horror|Romance|Thriller
56058,Harakiri (Seppuku),1962,Drama
56194,"Loneliness of the Long Distance Runner, The",1962,Drama
56262,"Music Man, The",1962,Children|Comedy|Musical|Romance
56264,Mutiny on the Bounty,1962,Adventure|Drama|Romance
56389,"Four Days of Naples, The (Le quattro giornate di Napoli)",1962,Drama|War
56512,"Easy Life, The (Il Sorpasso)",1962,Comedy|Drama
56700,"Wonderful World of the Brothers Grimm, The",1962,Adventure|Animation|Children|Comedy|Drama|Fantasy|Musical|Romance
56736,"Eclisse, L' (Eclipse)",1962,Drama
56062,Hell Is for Heroes,1962,Drama|War
56111,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo),1962,Drama|War
55805,Boccaccio '70,1962,Comedy|Fantasy|Romance
56579,"Three Stooges Meet Hercules, The",1962,Comedy|Fantasy
56331,Panic in Year Zero!,1962,Horror|Sci-Fi|Thriller
59616,"Trial of Joan of Arc, The (Procès de Jeanne d'Arc)",1962,Drama|War
55719,"300 Spartans, The",1962,Adventure|Drama|War
56626,Two for the Seesaw,1962,Drama|Romance
56267,My Geisha,1962,Comedy
56210,Mafioso,1962,Comedy|Crime|Drama
55858,"Commare secca, La (Grim Reaper, The)",1962,Drama|Mystery
56112,Jack the Giant Killer,1962,Adventure|Fantasy
56444,"Autumn Afternoon, An (Sanma no aji)",1962,Drama
55059,Kozara,1962,Drama|War
55796,Billy Budd,1962,Adventure
54821,"Doulos, Le",1962,Crime|Thriller
56556,Taras Bulba,1962,Action|Adventure|Drama|Romance|War
57318,Mondo Cane,1962,Documentary
56017,Gigot,1962,Comedy
57239,"L-Shaped Room, The",1962,Drama
55797,Jumbo (Billy Rose's Jumbo),1962,Comedy|Musical|Romance
56346,Phaedra,1962,Drama
56134,Kanchenjungha,1962,Drama
56341,Period of Adjustment,1962,Comedy|Drama
56234,Merrill's Marauders,1962,Adventure|Drama|War
56308,Only Two Can Play,1962,Comedy|Drama
56725,Zotz!,1962,Comedy|Fantasy|Horror
56289,"Notorious Landlady, The",1962,Comedy|Mystery
56322,"Given Word, The (O Pagador de Promessas)",1962,Drama
56279,"Burn, Witch, Burn (Night of the Eagle)",1962,Horror
56141,"Kind of Loving, A",1962,Drama|Romance
56566,Tender Is the Night,1962,Drama
55872,"Creation of the Humanoids, The",1962,Sci-Fi
59160,Eva (a.k.a. Eve),1962,Drama
55841,"Chapman Report, The",1962,Comedy|Drama|Romance
54614,All Night Long,1962,Drama
57069,40 Pounds of Trouble,1962,Comedy
203612,Pitfall (Otoshiana),1962,Crime|Drama|Fantasy
56356,"Boys, The (Pojat)",1962,Drama|War
56447,Satan Never Sleeps,1962,Drama|War
56315,"Horrible Dr. Hichcock, The",1962,Horror
56403,"Reluctant Saint, The",1962,Comedy|Drama
54731,Cash on Demand,1962,Crime|Drama|Thriller
56387,"Quare Fellow, The (a.k.a. The Condemned Man)",1962,Drama
56370,Pressure Point,1962,Drama
56089,I Thank a Fool,1962,Drama
56514,"Suitor, The (Soupirant, Le)",1962,Comedy
56693,Wild Guitar,1962,Drama|Musical|Romance
54758,"Combat dans L'Ile, Le (Fire and Ice)",1962,Drama
56692,Wild Gals Of The Naked West,1962,Comedy|Western
55743,"Shiro Amakusa, the Christian Rebel (Amakusa Shiro tokisada)",1962,Drama|War
164882,"Ninja, A Band of Assassins (Shinobi No Mono)",1962,Action|Drama
200309,"Tale of Zatoichi Continues, The (Zoku Zatôichi monogatari) (Zatôichi 2)",1962,Action|Drama
56636,"Monkey in Winter, A (Un singe en hiver)",1962,Comedy|Drama
56628,"It Is Written in the Stars, Inspector Palmu (Tähdet kertovat, komisario Palmu)",1962,Crime|Mystery
55809,Boys' Night Out,1962,Comedy
55781,Beauty and the Beast,1962,Children|Fantasy|Horror|Romance
55819,"Cabinet of Caligari, The",1962,Thriller
56350,The Pirates of Blood River,1962,Action|Adventure|Comedy
54651,Bachelor Flat,1962,Comedy
55953,Edge of Fear (Ella y el miedo),1962,Horror
128274,Invasion of the Star Creatures,1962,Comedy|Sci-Fi
56082,House of Women,1962,Crime|Drama
56625,Two Weeks in Another Town,1962,Drama
55864,Confessions of an Opium Eater,1962,Drama
55868,Convicts 4,1962,Drama
56528,Curse of the Blood Ghouls,1962,Horror
55875,Crooks Anonymous,1962,Comedy|Crime
56044,Guns of Darkness,1962,Drama
56404,Love on a Pillow,1962,Drama|Romance
55977,The Fast Lady,1962,Comedy
55718,13 West Street,1962,Crime|Drama
55988,Five Weeks in a Balloon,1962,Action|Adventure|Comedy|Romance
56016,Geronimo,1962,Action|Western
56014,The Gentleman from Epsom,1962,Comedy|Crime
55738,All Fall Down,1962,Drama
55831,Carry on Cruising,1962,Comedy|Romance
54697,The Boys,1962,Crime|Drama
123179,Mister Magoo's Christmas Carol,1962,Animation|Children|Comedy|Drama|Fantasy|Musical
56138,Kid Galahad,1962,Drama|Musical
56601,The Brain,1962,Crime|Drama|Horror|Sci-Fi
56526,State Fair,1962,(no genres listed)
56187,The Inspector,1962,Drama|Romance
56183,Light in the Piazza,1962,Drama|Romance
56560,Tarzan Goes to India,1962,Action|Adventure
56424,Rome Adventure,1962,Drama|Romance
56186,The Lion,1962,Drama
56673,Waltz of the Toreadors,1962,Comedy
56162,Lad: A Dog,1962,(no genres listed)
54665,The Fabulous Baron Munchausen,1962,Adventure|Animation|Fantasy
56209,Madison Avenue,1962,Drama
55745,L'amore Difficile,1962,Comedy
54806,The Devil's Agent,1962,Drama|Mystery
56024,Giulio Cesare contro i pirati,1962,Adventure
56041,Warriors Five,1962,(no genres listed)
124296,Big and Little Wong Tin Bar,1962,Action
56957,Five Miles to Midnight,1962,Crime|Drama|Thriller
56435,Safe at Home!,1962,(no genres listed)
56661,Vita frun,1962,Mystery|Thriller
128795,Il trionfo di Robin Hood,1962,Adventure
56583,Tiara Tahiti,1962,(no genres listed)
56060,Heaven and Earth Magic,1962,(no genres listed)
136416,I Motorizzati,1962,(no genres listed)
55753,Anni ruggenti,1962,(no genres listed)
122675,Psycosissimo,1962,Comedy
56020,Copacabana Palace,1962,Comedy
55936,I Due Colonnelli,1962,Comedy
56516,The Spiral Road,1962,(no genres listed)
55827,The Elusive Corporal,1962,Comedy|Drama|War
58025,Dog Star Man: Part I,1962,Documentary
56349,The Pigeon That Took Rome,1962,Comedy|War
55950,Electra,1962,Action
56302,The Third Lover,1962,(no genres listed)
56472,Gladiators 7,1962,Action
